,LINK_NO,RDS_MAN_NO,RN,RN_CD,SP,EP,LUX
29,LINK_29,12,역삼로,3122008,"[37.49522058634336, 127.03717842089199]","[37.49526530374435, 127.0373247244604]",0.0
30,LINK_30,12,역삼로,3122008,"[37.49526530374435, 127.0373247244604]","[37.49533617779407, 127.03755706196634]",0.0
31,LINK_31,12,역삼로,3122008,"[37.49533617779407, 127.03755706196634]","[37.49535616890064, 127.03762286250398]",0.0
32,LINK_32,12,역삼로,3122008,"[37.49535616890064, 127.03762286250398]","[37.49540679907126, 127.03778951287079]",0.0
33,LINK_33,12,역삼로,3122008,"[37.49540679907126, 127.03778951287079]","[37.495439139546924, 127.03789499992706]",0.0
34,LINK_34,12,역삼로,3122008,"[37.495439139546924, 127.03789499992706]","[37.495475987109025, 127.0380225854657]",0.0
35,LINK_35,12,역삼로,3122008,"[37.495475987109025, 127.0380225854657]","[37.49552139509851, 127.0381757657552]",0.0
36,LINK_36,12,역삼로,3122008,"[37.49552139509851, 127.0381757657552]","[37.49552324027317, 127.03818180523315]",0.0
37,LINK_37,12,역삼로,3122008,"[37.49552324027317, 127.03818180523315]","[37.495545742368286, 127.0382554891453]",0.0
38,LINK_38,12,역삼로,3122008,"[37.495545742368286, 127.0382554891453]","[37.49561636226462, 127.03848795266413]",0.0
39,LINK_39,12,역삼로,3122008,"[37.49561636226462, 127.03848795266413]","[37.495687225011395, 127.03872029235069]",0.0
40,LINK_40,12,역삼로,3122008,"[37.495687225011395, 127.03872029235069]","[37.49575810531307, 127.03895265510141]",0.0
41,LINK_41,12,역삼로,3122008,"[37.49575810531307, 127.03895265510141]","[37.49578145279917, 127.03902969844371]",0.0
42,LINK_42,12,역삼로,3122008,"[37.49578145279917, 127.03902969844371]","[37.4958694286216, 127.03924899804859]",0.0
43,LINK_43,12,역삼로,3122008,"[37.4958694286216, 127.03924899804859]","[37.49586978873234, 127.03924990288955]",0.0
44,LINK_44,12,역삼로,3122008,"[37.49586978873234, 127.03924990288955]","[37.4959367502449, 127.03942115490055]",0.0
45,LINK_45,12,역삼로,3122008,"[37.4959367502449, 127.03942115490055]","[37.49600561157079, 127.03956768830885]",0.0
46,LINK_46,12,역삼로,3122008,"[37.49600561157079, 127.03956768830885]","[37.49601439929736, 127.039586396644]",0.0
47,LINK_47,12,역삼로,3122008,"[37.49601439929736, 127.039586396644]","[37.496441254212314, 127.04045116931673]",0.0
48,LINK_48,12,역삼로,3122008,"[37.496441254212314, 127.04045116931673]","[37.496537200364955, 127.04064588102274]",21.774
49,LINK_49,12,역삼로,3122008,"[37.496537200364955, 127.04064588102274]","[37.49718857401719, 127.04196777108885]",21.774
50,LINK_50,12,역삼로,3122008,"[37.49718857401719, 127.04196777108885]","[37.497859919742034, 127.04333273557128]",0.0
51,LINK_51,12,역삼로,3122008,"[37.497859919742034, 127.04333273557128]","[37.497864997720754, 127.0433430631068]",0.0
52,LINK_52,12,역삼로,3122008,"[37.497864997720754, 127.0433430631068]","[37.498075034001005, 127.0437611905801]",0.0
53,LINK_53,12,역삼로,3122008,"[37.498075034001005, 127.0437611905801]","[37.49851007472432, 127.04467691569137]",0.0
54,LINK_54,12,역삼로,3122008,"[37.49851007472432, 127.04467691569137]","[37.498552591996095, 127.04477782464045]",0.0
55,LINK_55,12,역삼로,3122008,"[37.498552591996095, 127.04477782464045]","[37.49859422120434, 127.04489234881416]",0.0
56,LINK_56,12,역삼로,3122008,"[37.49859422120434, 127.04489234881416]","[37.49863669632833, 127.04500935020306]",0.0
57,LINK_57,12,역삼로,3122008,"[37.49863669632833, 127.04500935020306]","[37.49877954223785, 127.0454435282545]",0.0
58,LINK_58,12,역삼로,3122008,"[37.49877954223785, 127.0454435282545]","[37.49950627829093, 127.04766670894709]",0.0
59,LINK_59,12,역삼로,3122008,"[37.49950627829093, 127.04766670894709]","[37.49953861226524, 127.04776621235938]",24.357
60,LINK_60,12,역삼로,3122008,"[37.49953861226524, 127.04776621235938]","[37.50055408472912, 127.05085719102655]",24.357
61,LINK_61,12,역삼로,3122008,"[37.50055408472912, 127.05085719102655]","[37.50095125621097, 127.05206653285428]",24.357
62,LINK_62,12,역삼로,3122008,"[37.50095125621097, 127.05206653285428]","[37.50095733004106, 127.05208501587722]",0.0
63,LINK_63,12,역삼로,3122008,"[37.50095733004106, 127.05208501587722]","[37.500981229358565, 127.05215786206593]",0.0
64,LINK_64,12,역삼로,3122008,"[37.500981229358565, 127.05215786206593]","[37.501142233601044, 127.05264870404221]",0.0
65,LINK_65,12,역삼로,3122008,"[37.501142233601044, 127.05264870404221]","[37.501276700202624, 127.05305973311556]",0.0
66,LINK_66,12,역삼로,3122008,"[37.501276700202624, 127.05305973311556]","[37.50139569798559, 127.05342349230051]",0.0
67,LINK_67,12,역삼로,3122008,"[37.50139569798559, 127.05342349230051]","[37.501522189940346, 127.05380989867956]",0.0
68,LINK_68,12,역삼로,3122008,"[37.501522189940346, 127.05380989867956]","[37.50177059655786, 127.05457473916721]",0.0
69,LINK_69,12,역삼로,3122008,"[37.50177059655786, 127.05457473916721]","[37.50177079450824, 127.05457533869156]",0.0
70,LINK_70,12,역삼로,3122008,"[37.50177079450824, 127.05457533869156]","[37.501884945763685, 127.05492688533852]",0.0
71,LINK_71,12,역삼로,3122008,"[37.501884945763685, 127.05492688533852]","[37.501994732114035, 127.05526527736116]",0.0
72,LINK_72,12,역삼로,3122008,"[37.501994732114035, 127.05526527736116]","[37.50221199991229, 127.0559321445345]",0.0
73,LINK_73,12,역삼로,3122008,"[37.50221199991229, 127.0559321445345]","[37.50221334950272, 127.0559362846822]",0.0
74,LINK_74,12,역삼로,3122008,"[37.50221334950272, 127.0559362846822]","[37.50245656455968, 127.05667545215593]",0.0
75,LINK_75,12,역삼로,3122008,"[37.50245656455968, 127.05667545215593]","[37.50262019109481, 127.05718290612141]",21.774
76,LINK_76,12,역삼로,3122008,"[37.50262019109481, 127.05718290612141]","[37.50262051498512, 127.05718390157713]",0.0
77,LINK_77,12,역삼로,3122008,"[37.50262051498512, 127.05718390157713]","[37.502633785422724, 127.05722481704564]",0.0
78,LINK_78,12,역삼로,3122008,"[37.502633785422724, 127.05722481704564]","[37.502760677143286, 127.05761591855713]",0.0
79,LINK_79,12,역삼로,3122008,"[37.502760677143286, 127.05761591855713]","[37.502770447686295, 127.05764601987978]",0.0
80,LINK_80,12,역삼로,3122008,"[37.502770447686295, 127.05764601987978]","[37.5027734166267, 127.05765518262507]",0.0
81,LINK_81,12,역삼로,3122008,"[37.5027734166267, 127.05765518262507]","[37.50285803680797, 127.05792329901242]",0.0
82,LINK_82,12,역삼로,3122008,"[37.50285803680797, 127.05792329901242]","[37.50288784545777, 127.05800998463816]",0.0
83,LINK_83,12,역삼로,3122008,"[37.50288784545777, 127.05800998463816]","[37.50291980149163, 127.05810906695642]",0.0
84,LINK_84,12,역삼로,3122008,"[37.50291980149163, 127.05810906695642]","[37.5029437738877, 127.05819085138322]",0.0
85,LINK_85,12,역삼로,3122008,"[37.5029437738877, 127.05819085138322]","[37.50303124971621, 127.05845751224936]",0.0
86,LINK_86,12,역삼로,3122008,"[37.50303124971621, 127.05845751224936]","[37.503091959592155, 127.05864286181334]",0.0
87,LINK_87,12,역삼로,3122008,"[37.503091959592155, 127.05864286181334]","[37.50309232844893, 127.05864400433721]",0.0
88,LINK_88,12,역삼로,3122008,"[37.50309232844893, 127.05864400433721]","[37.50325669757029, 127.0591448288749]",0.0
89,LINK_89,12,역삼로,3122008,"[37.50325669757029, 127.0591448288749]","[37.50329466341125, 127.05926008918415]",0.0
90,LINK_90,12,역삼로,3122008,"[37.50329466341125, 127.05926008918415]","[37.503311531719426, 127.05931204610417]",0.0
91,LINK_91,12,역삼로,3122008,"[37.503311531719426, 127.05931204610417]","[37.503326365516145, 127.05936039378858]",0.0
92,LINK_92,12,역삼로,3122008,"[37.503326365516145, 127.05936039378858]","[37.50333907926653, 127.05939582455177]",0.0
93,LINK_93,12,역삼로,3122008,"[37.50333907926653, 127.05939582455177]","[37.50334948830915, 127.05942746490642]",0.0
94,LINK_94,12,역삼로,3122008,"[37.50334948830915, 127.05942746490642]","[37.50336663584726, 127.05947943342726]",0.0
95,LINK_95,12,역삼로,3122008,"[37.50336663584726, 127.05947943342726]","[37.503373401089036, 127.05950034969659]",0.0
96,LINK_96,12,역삼로,3122008,"[37.503373401089036, 127.05950034969659]","[37.50340430403707, 127.05959468253486]",0.0
97,LINK_97,12,역삼로,3122008,"[37.50340430403707, 127.05959468253486]","[37.5034076777411, 127.05960493144904]",0.0
98,LINK_98,12,역삼로,3122008,"[37.5034076777411, 127.05960493144904]","[37.50343359430176, 127.05968865229931]",0.0
99,LINK_99,12,역삼로,3122008,"[37.50343359430176, 127.05968865229931]","[37.5034404659294, 127.05970968663436]",0.0
100,LINK_100,12,역삼로,3122008,"[37.5034404659294, 127.05970968663436]","[37.5034578307117, 127.05976284101617]",0.0
101,LINK_101,12,역삼로,3122008,"[37.5034578307117, 127.05976284101617]","[37.50347475689407, 127.05981465291813]",0.0
102,LINK_102,12,역삼로,3122008,"[37.50347475689407, 127.05981465291813]","[37.50351423194781, 127.05992944672865]",0.0
103,LINK_103,12,역삼로,3122008,"[37.50351423194781, 127.05992944672865]","[37.503517587709, 127.05993948078036]",0.0
104,LINK_104,12,역삼로,3122008,"[37.503517587709, 127.05993948078036]","[37.50353109995513, 127.05998141526042]",0.0
105,LINK_105,12,역삼로,3122008,"[37.50353109995513, 127.05998141526042]","[37.503552265531454, 127.06005191197457]",0.0
106,LINK_106,12,역삼로,3122008,"[37.503552265531454, 127.06005191197457]","[37.503566987982005, 127.06009698022464]",0.0
107,LINK_107,12,역삼로,3122008,"[37.503566987982005, 127.06009698022464]","[37.503584068283466, 127.06014926639764]",0.0
108,LINK_108,12,역삼로,3122008,"[37.503584068283466, 127.06014926639764]","[37.503621917867996, 127.0602651317824]",0.0
109,LINK_109,12,역삼로,3122008,"[37.503621917867996, 127.0602651317824]","[37.5036388744409, 127.06031703950049]",0.0
110,LINK_110,12,역삼로,3122008,"[37.5036388744409, 127.06031703950049]","[37.503676630661246, 127.06043261975049]",0.0
111,LINK_111,12,역삼로,3122008,"[37.503676630661246, 127.06043261975049]","[37.503693943116076, 127.06048561720868]",0.0
112,LINK_112,12,역삼로,3122008,"[37.503693943116076, 127.06048561720868]","[37.50373115706964, 127.06059953812156]",0.0
113,LINK_113,12,역삼로,3122008,"[37.50373115706964, 127.06059953812156]","[37.503748360225885, 127.06065220129595]",0.0
114,LINK_114,12,역삼로,3122008,"[37.503748360225885, 127.06065220129595]","[37.50375340399361, 127.0606676415518]",0.0
115,LINK_115,12,역삼로,3122008,"[37.50375340399361, 127.0606676415518]","[37.50376532824263, 127.06070414505822]",0.0
116,LINK_116,12,역삼로,3122008,"[37.50376532824263, 127.06070414505822]","[37.50378582849267, 127.06076690224302]",0.0
117,LINK_117,12,역삼로,3122008,"[37.50378582849267, 127.06076690224302]","[37.50380319280783, 127.06082005953249]",0.0
118,LINK_118,12,역삼로,3122008,"[37.50380319280783, 127.06082005953249]","[37.503819831576955, 127.06087099580354]",0.0
119,LINK_119,12,역삼로,3122008,"[37.503819831576955, 127.06087099580354]","[37.50384074862482, 127.06093502929886]",0.0
120,LINK_120,12,역삼로,3122008,"[37.50384074862482, 127.06093502929886]","[37.50385772696285, 127.06098700530072]",0.0
121,LINK_121,12,역삼로,3122008,"[37.50385772696285, 127.06098700530072]","[37.50387490604377, 127.0610395959346]",0.0
122,LINK_122,12,역삼로,3122008,"[37.50387490604377, 127.0610395959346]","[37.503895249809815, 127.06110187480095]",0.0
123,LINK_123,12,역삼로,3122008,"[37.503895249809815, 127.06110187480095]","[37.503912200009395, 127.06115376496264]",0.0
124,LINK_124,12,역삼로,3122008,"[37.503912200009395, 127.06115376496264]","[37.50392281013446, 127.06118624610858]",0.0
125,LINK_125,12,역삼로,3122008,"[37.50392281013446, 127.06118624610858]","[37.50392950840429, 127.06120675171701]",0.0
126,LINK_126,12,역삼로,3122008,"[37.50392950840429, 127.06120675171701]","[37.5039738867096, 127.06133076521375]",0.0
127,LINK_127,12,역삼로,3122008,"[37.5039738867096, 127.06133076521375]","[37.504001153591744, 127.0614143865858]",0.0
128,LINK_128,12,역삼로,3122008,"[37.504001153591744, 127.0614143865858]","[37.504049228633505, 127.06156073572949]",0.0
129,LINK_129,12,역삼로,3122008,"[37.504049228633505, 127.06156073572949]","[37.504069766485216, 127.06162353111523]",0.0
130,LINK_130,12,역삼로,3122008,"[37.504069766485216, 127.06162353111523]","[37.50412457002757, 127.06179086503971]",0.0
131,LINK_131,12,역삼로,3122008,"[37.50412457002757, 127.06179086503971]","[37.504152124896564, 127.0618744982884]",0.0
132,LINK_132,12,역삼로,3122008,"[37.504152124896564, 127.0618744982884]","[37.50420019027547, 127.0620210063468]",0.0
133,LINK_133,12,역삼로,3122008,"[37.50420019027547, 127.0620210063468]","[37.50422998467149, 127.06211203799164]",0.0
134,LINK_134,12,역삼로,3122008,"[37.50422998467149, 127.06211203799164]","[37.50423449178306, 127.0621254660196]",0.0
135,LINK_135,12,역삼로,3122008,"[37.50423449178306, 127.0621254660196]","[37.504275530857456, 127.06225096693925]",0.0
136,LINK_136,12,역삼로,3122008,"[37.504275530857456, 127.06225096693925]","[37.50430561339494, 127.0623419990006]",0.0
137,LINK_137,12,역삼로,3122008,"[37.50430561339494, 127.0623419990006]","[37.504316849118986, 127.06237644560379]",0.0
138,LINK_138,12,역삼로,3122008,"[37.504316849118986, 127.06237644560379]","[37.504351150206276, 127.06248110917277]",0.0
139,LINK_139,12,역삼로,3122008,"[37.504351150206276, 127.06248110917277]","[37.50437573772295, 127.06256042555981]",0.0
140,LINK_140,12,역삼로,3122008,"[37.50437573772295, 127.06256042555981]","[37.50439221095637, 127.06261733399934]",0.0
141,LINK_141,12,역삼로,3122008,"[37.50439221095637, 127.06261733399934]","[37.50440315512422, 127.06265677719568]",0.0
142,LINK_142,12,역삼로,3122008,"[37.50440315512422, 127.06265677719568]","[37.50442086374525, 127.06271266069092]",0.0
143,LINK_143,12,역삼로,3122008,"[37.50442086374525, 127.06271266069092]","[37.504451218773205, 127.062804745175]",0.0
144,LINK_144,12,역삼로,3122008,"[37.504451218773205, 127.062804745175]","[37.50445543739266, 127.06281835400104]",0.0
145,LINK_145,12,역삼로,3122008,"[37.50445543739266, 127.06281835400104]","[37.50449506971389, 127.06294473666165]",0.0
146,LINK_146,12,역삼로,3122008,"[37.50449506971389, 127.06294473666165]","[37.504514750727, 127.06300782614528]",0.0
147,LINK_147,12,역삼로,3122008,"[37.504514750727, 127.06300782614528]","[37.504523745882175, 127.06303629966268]",0.0
148,LINK_148,12,역삼로,3122008,"[37.504523745882175, 127.06303629966268]","[37.50483160527662, 127.06396849703363]",0.0
149,LINK_149,12,역삼로,3122008,"[37.50483160527662, 127.06396849703363]","[37.505220900180824, 127.06514894999832]",0.0
150,LINK_150,12,역삼로,3122008,"[37.505220900180824, 127.06514894999832]","[37.50566307456634, 127.06648844170374]",0.0
151,LINK_151,12,역삼로,3122008,"[37.50566307456634, 127.06648844170374]","[37.50588259544202, 127.06715346463015]",0.0
152,LINK_152,12,역삼로,3122008,"[37.50588259544202, 127.06715346463015]","[37.50593800350918, 127.06732133872957]",0.0
153,LINK_153,1188,역삼로,3122008,"[37.50343359430176, 127.05968865229931]","[37.504108540013206, 127.05934190678444]",0.0
154,LINK_154,1189,역삼로,3122008,"[37.50291980149163, 127.05810906695642]","[37.50359109271671, 127.0577641502832]",0.0
155,LINK_155,1190,역삼로,3122008,"[37.502770447686295, 127.05764601987978]","[37.50343787012502, 127.0573056997882]",0.0
156,LINK_156,1191,역삼로,3122008,"[37.50262051498512, 127.05718390157713]","[37.503283098198814, 127.05684262449304]",0.0
157,LINK_157,1192,역삼로,3122008,"[37.50177059655786, 127.05457473916721]","[37.502431471128716, 127.05422969832502]",0.0
158,LINK_158,1473,역삼로,3122008,"[37.496537200364955, 127.04064588102274]","[37.497168690979244, 127.04015831903308]",21.774
159,LINK_159,1568,역삼로,3122008,"[37.50221199991229, 127.0559321445345]","[37.501578015637456, 127.05625669689768]",0.0
160,LINK_160,13,테헤란로,3122010,"[37.497957606705725, 127.02762873698151]","[37.49804342315118, 127.0279291678518]",0.0
161,LINK_161,13,테헤란로,3122010,"[37.49804342315118, 127.0279291678518]","[37.49806394218268, 127.02799500231235]",0.0
162,LINK_162,13,테헤란로,3122010,"[37.49806394218268, 127.02799500231235]","[37.49818700137485, 127.02839073356266]",21.774
163,LINK_163,13,테헤란로,3122010,"[37.49818700137485, 127.02839073356266]","[37.498274712032796, 127.02867352547837]",21.774
164,LINK_164,13,테헤란로,3122010,"[37.498274712032796, 127.02867352547837]","[37.49827948396252, 127.0286881605486]",0.0
165,LINK_165,13,테헤란로,3122010,"[37.49827948396252, 127.0286881605486]","[37.498506257599566, 127.02941748067984]",0.0
166,LINK_166,13,테헤란로,3122010,"[37.498506257599566, 127.02941748067984]","[37.49865259380518, 127.02988845063317]",0.0
167,LINK_167,13,테헤란로,3122010,"[37.49865259380518, 127.02988845063317]","[37.498753841442536, 127.03021430338129]",0.0
168,LINK_168,13,테헤란로,3122010,"[37.498753841442536, 127.03021430338129]","[37.49901295246675, 127.03104807016062]",24.357
169,LINK_169,13,테헤란로,3122010,"[37.49901295246675, 127.03104807016062]","[37.49929571636471, 127.03195753052587]",0.0
170,LINK_170,13,테헤란로,3122010,"[37.49929571636471, 127.03195753052587]","[37.499553383795465, 127.03278629894932]",0.0
171,LINK_171,13,테헤란로,3122010,"[37.499553383795465, 127.03278629894932]","[37.49967463790442, 127.03316715143968]",0.0
172,LINK_172,13,테헤란로,3122010,"[37.49967463790442, 127.03316715143968]","[37.49973962652974, 127.03336984442555]",0.0
173,LINK_173,13,테헤란로,3122010,"[37.49973962652974, 127.03336984442555]","[37.49975818943562, 127.03342797971509]",0.0
174,LINK_174,13,테헤란로,3122010,"[37.49975818943562, 127.03342797971509]","[37.499915453853994, 127.03394237346761]",0.0
175,LINK_175,13,테헤란로,3122010,"[37.499915453853994, 127.03394237346761]","[37.500152912646435, 127.0347188203477]",0.0
176,LINK_176,13,테헤란로,3122010,"[37.500152912646435, 127.0347188203477]","[37.50042404095458, 127.03560541379929]",24.357
177,LINK_177,13,테헤란로,3122010,"[37.50042404095458, 127.03560541379929]","[37.50082122422877, 127.03690577806631]",24.357
178,LINK_178,13,테헤란로,3122010,"[37.50082122422877, 127.03690577806631]","[37.500905887008756, 127.03718889376512]",0.0
179,LINK_179,13,테헤란로,3122010,"[37.500905887008756, 127.03718889376512]","[37.50125205354807, 127.03838344194928]",0.0
180,LINK_180,13,테헤란로,3122010,"[37.50125205354807, 127.03838344194928]","[37.501257471505035, 127.03840213860313]",24.357
181,LINK_181,13,테헤란로,3122010,"[37.501257471505035, 127.03840213860313]","[37.50131120130586, 127.0385357477397]",24.357
182,LINK_182,13,테헤란로,3122010,"[37.50131120130586, 127.0385357477397]","[37.501314576558684, 127.03854688883811]",24.357
183,LINK_183,13,테헤란로,3122010,"[37.501314576558684, 127.03854688883811]","[37.50137253208182, 127.0387370908953]",24.357
184,LINK_184,13,테헤란로,3122010,"[37.50137253208182, 127.0387370908953]","[37.50138433204284, 127.03877557023807]",0.0
185,LINK_185,13,테헤란로,3122010,"[37.50138433204284, 127.03877557023807]","[37.501430712604844, 127.0389271124134]",0.0
186,LINK_186,13,테헤란로,3122010,"[37.501430712604844, 127.0389271124134]","[37.501487840150716, 127.03911242911495]",0.0
187,LINK_187,13,테헤란로,3122010,"[37.501487840150716, 127.03911242911495]","[37.50149415362058, 127.03913315694253]",0.0
188,LINK_188,13,테헤란로,3122010,"[37.50149415362058, 127.03913315694253]","[37.50152652938896, 127.03923945045368]",0.0
189,LINK_189,13,테헤란로,3122010,"[37.50152652938896, 127.03923945045368]","[37.50160489172923, 127.039497823172]",0.0
190,LINK_190,13,테헤란로,3122010,"[37.50160489172923, 127.039497823172]","[37.50169766868543, 127.03980132794024]",0.0
191,LINK_191,13,테헤란로,3122010,"[37.50169766868543, 127.03980132794024]","[37.50189510932478, 127.04044816543163]",0.0
192,LINK_192,13,테헤란로,3122010,"[37.50189510932478, 127.04044816543163]","[37.50193870659936, 127.04059079660273]",0.0
193,LINK_193,13,테헤란로,3122010,"[37.50193870659936, 127.04059079660273]","[37.501954744897226, 127.0406436526866]",0.0
194,LINK_194,13,테헤란로,3122010,"[37.501954744897226, 127.0406436526866]","[37.50202064277768, 127.04083823531396]",0.0
195,LINK_195,13,테헤란로,3122010,"[37.50202064277768, 127.04083823531396]","[37.502084733062404, 127.04102748172855]",0.0
196,LINK_196,13,테헤란로,3122010,"[37.502084733062404, 127.04102748172855]","[37.502133075869054, 127.04116801724109]",24.357
197,LINK_197,13,테헤란로,3122010,"[37.502133075869054, 127.04116801724109]","[37.502138133723506, 127.04118516465124]",24.357
198,LINK_198,13,테헤란로,3122010,"[37.502138133723506, 127.04118516465124]","[37.50216878744534, 127.04128713327793]",24.357
199,LINK_199,13,테헤란로,3122010,"[37.50216878744534, 127.04128713327793]","[37.50217497935176, 127.04130780977572]",24.357
200,LINK_200,13,테헤란로,3122010,"[37.50217497935176, 127.04130780977572]","[37.50226610469657, 127.04160578800229]",0.0
201,LINK_201,13,테헤란로,3122010,"[37.50226610469657, 127.04160578800229]","[37.50232488354951, 127.04179790653677]",0.0
202,LINK_202,13,테헤란로,3122010,"[37.50232488354951, 127.04179790653677]","[37.502383382721746, 127.04199019485985]",0.0
203,LINK_203,13,테헤란로,3122010,"[37.502383382721746, 127.04199019485985]","[37.50244216995801, 127.0421823140005]",0.0
204,LINK_204,13,테헤란로,3122010,"[37.50244216995801, 127.0421823140005]","[37.502500668506926, 127.04237459161452]",0.0
205,LINK_205,13,테헤란로,3122010,"[37.502500668506926, 127.04237459161452]","[37.50250882250443, 127.04240074303932]",0.0
206,LINK_206,13,테헤란로,3122010,"[37.50250882250443, 127.04240074303932]","[37.50255437919967, 127.04255026492092]",0.0
207,LINK_207,13,테헤란로,3122010,"[37.50255437919967, 127.04255026492092]","[37.502558617050795, 127.04256710672172]",24.357
208,LINK_208,13,테헤란로,3122010,"[37.502558617050795, 127.04256710672172]","[37.502610615703404, 127.04276817996626]",24.357
209,LINK_209,13,테헤란로,3122010,"[37.502610615703404, 127.04276817996626]","[37.502619641455695, 127.04280041633663]",24.357
210,LINK_210,13,테헤란로,3122010,"[37.502619641455695, 127.04280041633663]","[37.50284154810378, 127.04351675637557]",24.357
211,LINK_211,13,테헤란로,3122010,"[37.50284154810378, 127.04351675637557]","[37.50309561865467, 127.04435028370405]",0.0
212,LINK_212,13,테헤란로,3122010,"[37.50309561865467, 127.04435028370405]","[37.503146652603775, 127.0445200095684]",0.0
213,LINK_213,13,테헤란로,3122010,"[37.503146652603775, 127.0445200095684]","[37.503275476150364, 127.04494195664554]",0.0
214,LINK_214,13,테헤란로,3122010,"[37.503275476150364, 127.04494195664554]","[37.503279111920726, 127.04495355084957]",0.0
215,LINK_215,13,테헤란로,3122010,"[37.503279111920726, 127.04495355084957]","[37.50334800992, 127.04517714317079]",0.0
216,LINK_216,13,테헤란로,3122010,"[37.50334800992, 127.04517714317079]","[37.503420849609974, 127.0454121946174]",0.0
217,LINK_217,13,테헤란로,3122010,"[37.503420849609974, 127.0454121946174]","[37.50349255435938, 127.04564514230489]",0.0
218,LINK_218,13,테헤란로,3122010,"[37.50349255435938, 127.04564514230489]","[37.503967791265346, 127.04719530543171]",0.0
219,LINK_219,13,테헤란로,3122010,"[37.503967791265346, 127.04719530543171]","[37.504068758144534, 127.04751772114376]",24.357
220,LINK_220,13,테헤란로,3122010,"[37.504068758144534, 127.04751772114376]","[37.504159871248454, 127.04780688171486]",0.0
221,LINK_221,13,테헤란로,3122010,"[37.504159871248454, 127.04780688171486]","[37.50415988925068, 127.04780692696394]",24.357
222,LINK_222,13,테헤란로,3122010,"[37.50415988925068, 127.04780692696394]","[37.504249298433386, 127.04809691277349]",24.357
223,LINK_223,13,테헤란로,3122010,"[37.504249298433386, 127.04809691277349]","[37.504337877751176, 127.04838748685098]",0.0
224,LINK_224,13,테헤란로,3122010,"[37.504337877751176, 127.04838748685098]","[37.504401449098076, 127.04859913927031]",0.0
225,LINK_225,13,테헤란로,3122010,"[37.504401449098076, 127.04859913927031]","[37.50446871488471, 127.04880897354236]",0.0
226,LINK_226,13,테헤란로,3122010,"[37.50446871488471, 127.04880897354236]","[37.504519143727386, 127.04896629858742]",21.774
227,LINK_227,13,테헤란로,3122010,"[37.504519143727386, 127.04896629858742]","[37.5045231931654, 127.04897887737161]",21.774
228,LINK_228,13,테헤란로,3122010,"[37.5045231931654, 127.04897887737161]","[37.50464041800996, 127.04934624115322]",21.774
229,LINK_229,13,테헤란로,3122010,"[37.50464041800996, 127.04934624115322]","[37.504752369778814, 127.04971628306559]",0.0
230,LINK_230,13,테헤란로,3122010,"[37.504752369778814, 127.04971628306559]","[37.504863680547146, 127.0500866423363]",0.0
231,LINK_231,13,테헤란로,3122010,"[37.504863680547146, 127.0500866423363]","[37.504975629986326, 127.05045669776352]",0.0
232,LINK_232,13,테헤란로,3122010,"[37.504975629986326, 127.05045669776352]","[37.50508080528048, 127.05079912040013]",0.0
233,LINK_233,13,테헤란로,3122010,"[37.50508080528048, 127.05079912040013]","[37.50519044154296, 127.05115817213851]",0.0
234,LINK_234,13,테헤란로,3122010,"[37.50519044154296, 127.05115817213851]","[37.505299824374596, 127.0515173604739]",0.0
235,LINK_235,13,테헤란로,3122010,"[37.505299824374596, 127.0515173604739]","[37.505403183044365, 127.05187792717881]",0.0
236,LINK_236,13,테헤란로,3122010,"[37.505403183044365, 127.05187792717881]","[37.50540710936921, 127.05189162425785]",0.0
237,LINK_237,13,테헤란로,3122010,"[37.50540710936921, 127.05189162425785]","[37.505513620180814, 127.05223884925309]",0.0
238,LINK_238,13,테헤란로,3122010,"[37.505513620180814, 127.05223884925309]","[37.505623579452575, 127.05259732075416]",0.0
239,LINK_239,13,테헤란로,3122010,"[37.505623579452575, 127.05259732075416]","[37.50572691086579, 127.0529341893767]",0.0
240,LINK_240,13,테헤란로,3122010,"[37.50572691086579, 127.0529341893767]","[37.50573344717483, 127.05295550024937]",0.0
241,LINK_241,13,테헤란로,3122010,"[37.50573344717483, 127.05295550024937]","[37.505837366237884, 127.05329431841065]",0.0
242,LINK_242,13,테헤란로,3122010,"[37.505837366237884, 127.05329431841065]","[37.50594508920813, 127.05362934674642]",0.0
243,LINK_243,13,테헤란로,3122010,"[37.50594508920813, 127.05362934674642]","[37.50604855446598, 127.05396711743224]",0.0
244,LINK_244,13,테헤란로,3122010,"[37.50604855446598, 127.05396711743224]","[37.506132900889405, 127.05424143895227]",0.0
245,LINK_245,13,테헤란로,3122010,"[37.506132900889405, 127.05424143895227]","[37.50615229814565, 127.05430470828932]",0.0
246,LINK_246,13,테헤란로,3122010,"[37.50615229814565, 127.05430470828932]","[37.506197561222244, 127.05445246881943]",0.0
247,LINK_247,13,테헤란로,3122010,"[37.506197561222244, 127.05445246881943]","[37.506256040776655, 127.05464248103664]",0.0
248,LINK_248,13,테헤란로,3122010,"[37.506256040776655, 127.05464248103664]","[37.50626250949117, 127.05466351056435]",0.0
249,LINK_249,13,테헤란로,3122010,"[37.50626250949117, 127.05466351056435]","[37.50630131243453, 127.05479025329088]",0.0
250,LINK_250,13,테헤란로,3122010,"[37.50630131243453, 127.05479025329088]","[37.50635502650778, 127.05498011551164]",0.0
251,LINK_251,13,테헤란로,3122010,"[37.50635502650778, 127.05498011551164]","[37.50636803353302, 127.05502457251472]",0.0
